  x,y,z,rho,u,v,w,p
    -0.827465,      0.215921,      0.000000,      0.717775,     82.161774,    314.252075,      0.000000,  51148.867188
    -0.823063,      0.232127,      0.000000,      0.717813,     88.439789,    312.442078,      0.000000,  51163.667969
    -0.818347,      0.248244,      0.000000,      0.717855,     94.591980,    310.545868,      0.000000,  51178.570312
    -0.813322,      0.264261,      0.000000,      0.717861,    100.645737,    308.571564,      0.000000,  51189.703125
    -0.807970,      0.280177,      0.000000,      0.717811,    106.626091,    306.518677,      0.000000,  51195.101562
    -0.802313,      0.295988,      0.000000,      0.717698,    112.551994,    304.382202,      0.000000,  51194.226562
    -0.796347,      0.311688,      0.000000,      0.717528,    118.436104,    302.154510,      0.000000,  51187.492188
    -0.790074,      0.327262,      0.000000,      0.717308,    124.285896,    299.827271,      0.000000,  51175.871094
    -0.783499,      0.342710,      0.000000,      0.717052,    130.105301,    297.392090,      0.000000,  51160.636719
    -0.776615,      0.358028,      0.000000,      0.716772,    135.892792,    294.842743,      0.000000,  51143.160156
    -0.769441,      0.373207,      0.000000,      0.716483,    141.644318,    292.174835,      0.000000,  51124.652344
    -0.761969,      0.388238,      0.000000,      0.716193,    147.356628,    289.384583,      0.000000,  51106.160156
    -0.754197,      0.403128,      0.000000,      0.715912,    153.023346,    286.471039,      0.000000,  51088.460938
    -0.746138,      0.417857,      0.000000,      0.715644,    158.637939,    283.434723,      0.000000,  51072.183594
    -0.737787,      0.432428,      0.000000,      0.715396,    164.193970,    280.276398,      0.000000,  51057.785156
    -0.729153,      0.446828,      0.000000,      0.715170,    169.684311,    276.998322,      0.000000,  51045.632812
    -0.720239,      0.461056,      0.000000,      0.714969,    175.103775,    273.603821,      0.000000,  51035.960938
    -0.711053,      0.475111,      0.000000,      0.714791,    180.448776,    270.097168,      0.000000,  51028.554688
    -0.701583,      0.488978,      0.000000,      0.714632,    185.717102,    266.482758,      0.000000,  51022.996094
    -0.691847,      0.502660,      0.000000,      0.714487,    190.907043,    262.764740,      0.000000,  51018.746094
    -0.681849,      0.516142,      0.000000,      0.714350,    196.019363,    258.944885,      0.000000,  51015.289062
    -0.671580,      0.529435,      0.000000,      0.714217,    201.052841,    255.025940,      0.000000,  51012.269531
    -0.661058,      0.542511,      0.000000,      0.714086,    206.006119,    251.009949,      0.000000,  51009.464844
    -0.650276,      0.555392,      0.000000,      0.713957,    210.877869,    246.899017,      0.000000,  51006.691406
    -0.639251,      0.568048,      0.000000,      0.713826,    215.666931,    242.695343,      0.000000,  51003.785156
    -0.627973,      0.580491,      0.000000,      0.713692,    220.373901,    238.399750,      0.000000,  51000.523438
    -0.616451,      0.592710,      0.000000,      0.713553,    224.996155,    234.014969,      0.000000,  50996.785156
    -0.604702,      0.604702,      0.000000,      0.713409,    229.532745,    229.542053,      0.000000,  50992.476562
    -0.592710,      0.616451,      0.000000,      0.713259,    233.983215,    224.980621,      0.000000,  50987.621094
    -0.580491,      0.627973,      0.000000,      0.713106,    238.344742,    220.332367,      0.000000,  50982.398438
    -0.568048,      0.639251,      0.000000,      0.712951,    242.613480,    215.600525,      0.000000,  50976.953125
    -0.555392,      0.650276,      0.000000,      0.712795,    246.788284,    210.785904,      0.000000,  50971.414062
    -0.542511,      0.661058,      0.000000,      0.712639,    250.867050,    205.891739,      0.000000,  50965.789062
    -0.529435,      0.671580,      0.000000,      0.712480,    254.849060,    200.920563,      0.000000,  50959.925781
    -0.516142,      0.681849,      0.000000,      0.712317,    258.734039,    195.874939,      0.000000,  50953.539062
    -0.502660,      0.691847,      0.000000,      0.712145,    262.521912,    190.757233,      0.000000,  50946.324219
    -0.488978,      0.701583,      0.000000,      0.711962,    266.213440,    185.568298,      0.000000,  50937.972656
    -0.475111,      0.711053,      0.000000,      0.711765,    269.807190,    180.311188,      0.000000,  50928.222656
    -0.461056,      0.720239,      0.000000,      0.711553,    273.302643,    174.987976,      0.000000,  50916.917969
    -0.446828,      0.729153,      0.000000,      0.711323,    276.699585,    169.600800,      0.000000,  50903.882812
    -0.432428,      0.737787,      0.000000,      0.711074,    279.998016,    164.151749,      0.000000,  50888.839844
    -0.417857,      0.746138,      0.000000,      0.710801,    283.198364,    158.643600,      0.000000,  50871.402344
    -0.403128,      0.754197,      0.000000,      0.710501,    286.301270,    153.077774,      0.000000,  50851.179688
    -0.388238,      0.761969,      0.000000,      0.710170,    289.306122,    147.456528,      0.000000,  50827.941406
    -0.373207,      0.769441,      0.000000,      0.709807,    292.211761,    141.781982,      0.000000,  50801.503906
    -0.358028,      0.776615,      0.000000,      0.709413,    295.017822,    136.055481,      0.000000,  50771.871094
    -0.342710,      0.783499,      0.000000,      0.708985,    297.723572,    130.281693,      0.000000,  50738.828125
    -0.327262,      0.790074,      0.000000,      0.708519,    300.330353,    124.464569,      0.000000,  50701.929688
    -0.311688,      0.796347,      0.000000,      0.708007,    302.841064,    118.606003,      0.000000,  50660.476562
    -0.295988,      0.802313,      0.000000,      0.707441,    305.258514,    112.708969,      0.000000,  50613.597656
    -0.280177,      0.807970,      0.000000,      0.706813,    307.585663,    106.776230,      0.000000,  50560.421875
    -0.264261,      0.813322,      0.000000,      0.706113,    309.825531,    100.809464,      0.000000,  50500.054688
    -0.248244,      0.818347,      0.000000,      0.705332,    311.981354,     94.809280,      0.000000,  50431.640625
    -0.232127,      0.823063,      0.000000,      0.704464,    314.055298,     88.777168,      0.000000,  50354.460938
    -0.215921,      0.827465,      0.000000,      0.703502,    316.048920,     82.716583,      0.000000,  50267.886719
    -0.199640,      0.831547,      0.000000,      0.702439,    317.963776,     76.628464,      0.000000,  50171.335938
    -0.183273,      0.835302,      0.000000,      0.701273,    319.800415,     70.514420,      0.000000,  50064.421875
    -0.166834,      0.838743,      0.000000,      0.700003,    321.556458,     64.380013,      0.000000,  49947.117188
    -0.150339,      0.841855,      0.000000,      0.698633,    323.227600,     58.229549,      0.000000,  49819.828125
    -0.133779,      0.844644,      0.000000,      0.697174,    324.805267,     52.069607,      0.000000,  49683.750000
    -0.117169,      0.847111,      0.000000,      0.695651,    326.274048,     45.913017,      0.000000,  49541.160156
    -0.100516,      0.849242,      0.000000,      0.694105,    327.608612,     39.776970,      0.000000,  49396.195312
    -0.083820,      0.851055,      0.000000,      0.692607,    328.768829,     33.691170,      0.000000,  49255.691406
    -0.067098,      0.852534,      0.000000,      0.691267,    329.694122,     27.704218,      0.000000,  49130.496094
    -0.050347,      0.853689,      0.000000,      0.690249,    330.300995,     21.895641,      0.000000,  49036.679688
    -0.033576,      0.854511,      0.000000,      0.689778,    330.486603,     16.392792,      0.000000,  48996.285156
    -0.016791,      0.855011,      0.000000,      0.690114,    330.147858,     11.363211,      0.000000,  49034.929688
     0.000000,      0.855172,      0.000000,      0.691500,    329.229248,      6.948721,      0.000000,  49177.058594
     0.017670,      0.855342,      0.000000,      0.694031,    327.797607,      3.311468,      0.000000,  49432.500000
     0.037110,      0.855532,      0.000000,      0.697512,    326.087097,      0.690775,      0.000000,  49782.191406
     0.058490,      0.855742,      0.000000,      0.701446,    324.444519,     -0.776046,      0.000000,  50176.898438
     0.082010,      0.855982,      0.000000,      0.705146,    323.200867,     -1.190246,      0.000000,  50547.765625
     0.107880,      0.856232,      0.000000,      0.707954,    322.559357,     -0.834795,      0.000000,  50827.347656
     0.136340,      0.856512,      0.000000,      0.709470,    322.558472,     -0.053669,      0.000000,  50971.675781
     0.167640,      0.856822,      0.000000,      0.709687,    323.118805,      0.846422,      0.000000,  50972.027344
     0.202080,      0.857152,      0.000000,      0.709025,    324.144226,      1.630364,      0.000000,  50855.789062
     0.239950,      0.857532,      0.000000,      0.708260,    325.573975,      2.129257,      0.000000,  50683.109375
     0.281620,      0.857932,      0.000000,      0.707868,    326.672058,      2.341651,      0.000000,  50559.929688
    -0.862069,     -0.239970,      0.000000,      0.751964,      0.193183,    310.117188,      0.000000,  54436.796875
    -0.862069,     -0.202090,      0.000000,      0.752173,      0.294247,    310.075195,      0.000000,  54458.027344
    -0.862069,     -0.167650,      0.000000,      0.752543,      0.464639,    310.000275,      0.000000,  54495.503906
    -0.862069,     -0.136340,      0.000000,      0.752996,      0.689156,    309.915100,      0.000000,  54541.496094
    -0.862069,     -0.107880,      0.000000,      0.753465,      1.003292,    309.851410,      0.000000,  54589.160156
    -0.862069,     -0.082010,      0.000000,      0.753861,      1.454020,    309.850067,      0.000000,  54629.535156
    -0.862069,     -0.058490,      0.000000,      0.754069,      2.099310,    309.961090,      0.000000,  54650.859375
    -0.862069,     -0.037110,      0.000000,      0.753941,      3.009874,    310.240631,      0.000000,  54638.460938
    -0.862069,     -0.017670,      0.000000,      0.753319,      4.276002,    310.743896,      0.000000,  54576.234375
    -0.862069,      0.000000,      0.000000,      0.752052,      6.044815,    311.516937,      0.000000,  54449.472656
    -0.861907,      0.016927,      0.000000,      0.750031,      8.520897,    312.570404,      0.000000,  54247.960938
    -0.861402,      0.033846,      0.000000,      0.747247,     11.869374,    313.842224,      0.000000,  53971.421875
    -0.860573,      0.050753,      0.000000,      0.743838,     16.155428,    315.195801,      0.000000,  53634.539062
    -0.859410,      0.067639,      0.000000,      0.740082,     21.344065,    316.453430,      0.000000,  53265.601562
    -0.857918,      0.084496,      0.000000,      0.736329,     27.304062,    317.441040,      0.000000,  52899.558594
    -0.856091,      0.101326,      0.000000,      0.732908,     33.836163,    318.030334,      0.000000,  52568.796875
    -0.853942,      0.118113,      0.000000,      0.730050,     40.719921,    318.160736,      0.000000,  52295.722656
    -0.851456,      0.134858,      0.000000,      0.727854,     47.755543,    317.837677,      0.000000,  52089.390625
    -0.848644,      0.151552,      0.000000,      0.726298,     54.786373,    317.113312,      0.000000,  51947.101562
    -0.845507,      0.168180,      0.000000,      0.725283,     61.711201,    316.060455,      0.000000,  51858.496094
    -0.842039,      0.184751,      0.000000,      0.724674,     68.474983,    314.753601,      0.000000,  51810.074219
    -0.838253,      0.201250,      0.000000,      0.724340,     75.056442,    313.256409,      0.000000,  51788.687500
    -0.834138,      0.217662,      0.000000,      0.724172,     81.462372,    311.615509,      0.000000,  51783.386719
    -0.829701,      0.233999,      0.000000,      0.724088,     87.712791,    309.861389,      0.000000,  51786.078125
    -0.824947,      0.250246,      0.000000,      0.724030,     93.832214,    308.012512,      0.000000,  51791.109375
    -0.819881,      0.266392,      0.000000,      0.723962,     99.848358,    306.076538,      0.000000,  51794.953125
    -0.814486,      0.282437,      0.000000,      0.723863,    105.786682,    304.054291,      0.000000,  51795.527344
    -0.808783,      0.298375,      0.000000,      0.723723,    111.666916,    301.942108,      0.000000,  51792.007812
    -0.802769,      0.314201,      0.000000,      0.723542,    117.502609,    299.734497,      0.000000,  51784.292969
    -0.796445,      0.329901,      0.000000,      0.723325,    123.302277,    297.424744,      0.000000,  51772.925781
    -0.789818,      0.345474,      0.000000,      0.723078,    129.070694,    295.006104,      0.000000,  51758.710938
    -0.782878,      0.360915,      0.000000,      0.722813,    134.807053,    292.473511,      0.000000,  51742.621094
